dep;jour;pc_vac_dose1;pc_vac_dose2;pc_vac_cum_dose1;pc_vac_cum_dose2
86;2021-01-06;18;0;18;0
86;2021-01-07;64;0;82;0
86;2021-01-08;78;0;160;0
86;2021-01-09;0;0;160;0
86;2021-01-10;11;0;171;0
86;2021-01-11;31;0;202;0
86;2021-01-12;51;0;253;0
86;2021-01-13;49;0;302;0
86;2021-01-14;52;0;354;0
86;2021-01-15;56;0;410;0
86;2021-01-16;0;0;410;0
86;2021-01-17;0;0;410;0
86;2021-01-18;31;0;441;0
86;2021-01-19;80;0;521;0
86;2021-01-20;62;0;583;0
86;2021-01-21;61;0;644;0
86;2021-01-22;36;0;680;0
86;2021-01-23;16;0;696;0
86;2021-01-24;0;0;696;0
86;2021-01-25;26;14;722;14
86;2021-01-26;27;24;749;38
86;2021-01-27;30;27;779;65
86;2021-01-28;44;41;823;106
86;2021-01-29;46;28;869;134
86;2021-01-30;10;6;879;140
86;2021-01-31;4;9;883;149
86;2021-02-01;23;27;906;176
86;2021-02-02;28;39;934;215
86;2021-02-03;30;34;964;249
86;2021-02-04;26;71;990;320
86;2021-02-05;20;62;1010;382
86;2021-02-06;12;12;1022;394
86;2021-02-07;0;0;1022;394
86;2021-02-08;23;19;1045;413
86;2021-02-09;43;54;1088;467
86;2021-02-10;41;53;1129;520
86;2021-02-11;72;50;1201;570
86;2021-02-12;40;12;1241;582
86;2021-02-13;14;4;1255;586
86;2021-02-14;0;0;1255;586
86;2021-02-15;6;22;1261;608
86;2021-02-16;27;35;1288;643
86;2021-02-17;31;30;1319;673
86;2021-02-18;25;47;1344;720
86;2021-02-19;35;26;1379;746
86;2021-02-20;9;11;1388;757
86;2021-02-21;0;0;1388;757
86;2021-02-22;7;10;1395;767
86;2021-02-23;12;27;1407;794
86;2021-02-24;53;20;1460;814
86;2021-02-25;267;22;1727;836
86;2021-02-26;293;34;2020;870
86;2021-02-27;129;4;2149;874
86;2021-02-28;0;0;2149;874
86;2021-03-01;51;37;2200;911
86;2021-03-02;238;53;2438;964
86;2021-03-03;166;33;2604;997
86;2021-03-04;309;43;2913;1040
86;2021-03-05;377;20;3290;1060
86;2021-03-06;194;6;3484;1066
86;2021-03-07;25;0;3509;1066
86;2021-03-08;55;27;3564;1093
86;2021-03-09;206;34;3770;1127
86;2021-03-10;161;28;3931;1155
86;2021-03-11;278;34;4209;1189
86;2021-03-12;371;19;4580;1208
86;2021-03-13;251;5;4831;1213
86;2021-03-14;6;0;4837;1213
86;2021-03-15;68;13;4905;1226
86;2021-03-16;44;10;4949;1236
86;2021-03-17;48;24;4997;1260
86;2021-03-18;73;9;5070;1269
86;2021-03-19;183;13;5253;1282
86;2021-03-20;96;12;5349;1294
86;2021-03-21;1;0;5350;1294
86;2021-03-22;84;18;5434;1312
86;2021-03-23;221;7;5655;1319
86;2021-03-24;194;34;5849;1353
86;2021-03-25;286;26;6135;1379
86;2021-03-26;343;29;6478;1408
86;2021-03-27;55;8;6533;1416
86;2021-03-28;1;6;6534;1422
86;2021-03-29;151;16;6685;1438
86;2021-03-30;264;53;6949;1491
86;2021-03-31;183;39;7132;1530
86;2021-04-01;223;41;7355;1571
87;2020-12-28;0;0;0;0
87;2020-12-29;0;0;0;0
87;2020-12-30;0;0;0;0
87;2020-12-31;0;0;0;0
87;2021-01-01;0;0;0;0
87;2021-01-02;0;0;0;0
87;2021-01-03;0;0;0;0
87;2021-01-04;0;0;0;0
87;2021-01-05;0;0;0;0
87;2021-01-06;3;0;3;0
87;2021-01-07;26;0;29;0
87;2021-01-08;25;0;54;0
87;2021-01-09;3;0;57;0
87;2021-01-10;1;0;58;0
87;2021-01-11;33;0;91;0
87;2021-01-12;42;0;133;0
87;2021-01-13;43;0;176;0
87;2021-01-14;37;0;213;0
87;2021-01-15;43;0;256;0
87;2021-01-16;18;0;274;0
87;2021-01-17;0;0;274;0
87;2021-01-18;31;0;305;0
87;2021-01-19;29;0;334;0
87;2021-01-20;36;0;370;0
87;2021-01-21;32;0;402;0
87;2021-01-22;41;0;443;0
87;2021-01-23;15;0;458;0
87;2021-01-24;0;0;458;0
87;2021-01-25;24;3;482;3
87;2021-01-26;27;6;509;9
87;2021-01-27;19;6;528;15
87;2021-01-28;31;19;559;34
87;2021-01-29;24;17;583;51
87;2021-01-30;14;4;597;55
87;2021-01-31;1;4;598;59
87;2021-02-01;20;25;618;84
87;2021-02-02;21;32;639;116
87;2021-02-03;27;38;666;154
87;2021-02-04;30;33;696;187
87;2021-02-05;18;36;714;223
87;2021-02-06;6;20;720;243
87;2021-02-07;0;0;720;243
87;2021-02-08;15;24;735;267
87;2021-02-09;8;27;743;294
87;2021-02-10;18;25;761;319
87;2021-02-11;12;30;773;349
87;2021-02-12;18;34;791;383
87;2021-02-13;1;14;792;397
87;2021-02-14;0;0;792;397
87;2021-02-15;24;15;816;412
87;2021-02-16;14;16;830;428
87;2021-02-17;23;21;853;449
87;2021-02-18;27;20;880;469
87;2021-02-19;36;29;916;498
87;2021-02-20;3;10;919;508
87;2021-02-21;0;0;919;508
87;2021-02-22;23;24;942;532
87;2021-02-23;27;21;969;553
87;2021-02-24;25;15;994;568
87;2021-02-25;164;29;1158;597
87;2021-02-26;205;14;1363;611
87;2021-02-27;167;7;1530;618
87;2021-02-28;0;0;1530;618
87;2021-03-01;62;14;1592;632
87;2021-03-02;170;15;1762;647
87;2021-03-03;194;17;1956;664
87;2021-03-04;246;25;2202;689
87;2021-03-05;367;24;2569;713
87;2021-03-06;232;2;2801;715
87;2021-03-07;25;0;2826;715
87;2021-03-08;85;15;2911;730
87;2021-03-09;152;12;3063;742
87;2021-03-10;147;13;3210;755
87;2021-03-11;199;13;3409;768
87;2021-03-12;295;19;3704;787
87;2021-03-13;224;0;3928;787
87;2021-03-14;15;0;3943;787
87;2021-03-15;78;29;4021;816
87;2021-03-16;27;7;4048;823
87;2021-03-17;37;24;4085;847
87;2021-03-18;41;20;4126;867
87;2021-03-19;111;27;4237;894
87;2021-03-20;92;3;4329;897
87;2021-03-21;3;0;4332;897
87;2021-03-22;80;20;4412;917
87;2021-03-23;94;24;4506;941
87;2021-03-24;103;20;4609;961
87;2021-03-25;165;38;4774;999
87;2021-03-26;194;17;4968;1016
87;2021-03-27;77;5;5045;1021
87;2021-03-28;16;0;5061;1021
87;2021-03-29;83;25;5144;1046
87;2021-03-30;158;36;5302;1082
87;2021-03-31;139;24;5441;1106
87;2021-04-01;143;13;5584;1119
88;2020-12-28;0;0;0;0
88;2020-12-29;0;0;0;0
88;2020-12-30;0;0;0;0
88;2020-12-31;0;0;0;0
88;2021-01-01;0;0;0;0
88;2021-01-02;0;0;0;0
88;2021-01-03;0;0;0;0
88;2021-01-04;0;0;0;0
88;2021-01-05;0;0;0;0
88;2021-01-06;0;0;0;0
88;2021-01-07;8;0;8;0
88;2021-01-08;15;0;23;0
88;2021-01-09;6;0;29;0
88;2021-01-10;0;0;29;0
88;2021-01-11;9;0;38;0
88;2021-01-12;28;0;66;0
88;2021-01-13;41;0;107;0
88;2021-01-14;30;0;137;0
88;2021-01-15;29;0;166;0
88;2021-01-16;4;0;170;0
88;2021-01-17;0;0;170;0
88;2021-01-18;10;0;180;0
88;2021-01-19;14;0;194;0
88;2021-01-20;20;0;214;0
88;2021-01-21;54;0;268;0
88;2021-01-22;50;0;318;0
88;2021-01-23;7;0;325;0
88;2021-01-24;6;0;331;0
88;2021-01-25;50;1;381;1
88;2021-01-26;18;0;399;1
88;2021-01-27;1;0;400;1
88;2021-01-28;10;7;410;8
88;2021-01-29;42;7;452;15
88;2021-01-30;8;8;460;23
88;2021-01-31;0;0;460;23
88;2021-02-01;18;12;478;35
88;2021-02-02;8;15;486;50
88;2021-02-03;20;24;506;74
88;2021-02-04;21;15;527;89
88;2021-02-05;28;18;555;107
88;2021-02-06;6;7;561;114
88;2021-02-07;0;0;561;114
88;2021-02-08;21;15;582;129
88;2021-02-09;13;21;595;150
88;2021-02-10;18;15;613;165
88;2021-02-11;41;56;654;221
88;2021-02-12;61;41;715;262
88;2021-02-13;5;4;720;266
88;2021-02-14;3;5;723;271
88;2021-02-15;34;46;757;317
88;2021-02-16;24;26;781;343
88;2021-02-17;31;16;812;359
88;2021-02-18;36;13;848;372
88;2021-02-19;19;20;867;392
88;2021-02-20;18;4;885;396
88;2021-02-21;0;0;885;396
88;2021-02-22;31;16;916;412
88;2021-02-23;37;9;953;421
88;2021-02-24;40;14;993;435
88;2021-02-25;117;12;1110;447
88;2021-02-26;276;17;1386;464
88;2021-02-27;90;9;1476;473
88;2021-02-28;10;0;1486;473
88;2021-03-01;64;15;1550;488
88;2021-03-02;95;16;1645;504
88;2021-03-03;109;18;1754;522
88;2021-03-04;156;43;1910;565
88;2021-03-05;220;40;2130;605
88;2021-03-06;212;2;2342;607
88;2021-03-07;149;2;2491;609
88;2021-03-08;116;40;2607;649
88;2021-03-09;168;25;2775;674
88;2021-03-10;183;15;2958;689
88;2021-03-11;226;13;3184;702
88;2021-03-12;234;36;3418;738
88;2021-03-13;190;19;3608;757
88;2021-03-14;23;0;3631;757
88;2021-03-15;101;24;3732;781
88;2021-03-16;80;13;3812;794
88;2021-03-17;63;26;3875;820
88;2021-03-18;92;18;3967;838
88;2021-03-19;164;17;4131;855
88;2021-03-20;167;1;4298;856
88;2021-03-21;2;0;4300;856
88;2021-03-22;159;37;4459;893
88;2021-03-23;201;29;4660;922
88;2021-03-24;225;33;4885;955
88;2021-03-25;324;27;5209;982
88;2021-03-26;356;24;5565;1006
88;2021-03-27;140;13;5705;1019
88;2021-03-28;5;0;5710;1019
88;2021-03-29;151;33;5861;1052
88;2021-03-30;239;26;6100;1078
88;2021-03-31;184;28;6284;1106
88;2021-04-01;242;38;6526;1144
89;2020-12-28;0;0;0;0
89;2020-12-29;0;0;0;0
89;2020-12-30;0;0;0;0
89;2020-12-31;0;0;0;0
89;2021-01-01;0;0;0;0
89;2021-01-02;0;0;0;0
89;2021-01-03;0;0;0;0
89;2021-01-04;0;0;0;0
89;2021-01-05;0;0;0;0
89;2021-01-06;3;0;3;0
89;2021-01-07;12;0;15;0
89;2021-01-08;10;0;25;0
89;2021-01-09;0;0;25;0
89;2021-01-10;0;0;25;0
89;2021-01-11;16;0;41;0
89;2021-01-12;26;0;67;0
89;2021-01-13;50;0;117;0
89;2021-01-14;69;0;186;0
89;2021-01-15;28;0;214;0
89;2021-01-16;15;1;229;1
89;2021-01-17;0;0;229;1
89;2021-01-18;49;0;278;1
89;2021-01-19;72;0;350;1
89;2021-01-20;48;0;398;1
89;2021-01-21;64;0;462;1
89;2021-01-22;76;0;538;1
89;2021-01-23;10;0;548;1
89;2021-01-24;1;0;549;1
89;2021-01-25;29;0;578;1
89;2021-01-26;25;1;603;2
89;2021-01-27;34;3;637;5
89;2021-01-28;35;12;672;17
89;2021-01-29;57;8;729;25
89;2021-01-30;7;1;736;26
89;2021-01-31;0;0;736;26
89;2021-02-01;15;32;751;58
89;2021-02-02;13;46;764;104
89;2021-02-03;20;36;784;140
89;2021-02-04;18;30;802;170
89;2021-02-05;31;28;833;198
89;2021-02-06;3;9;836;207
89;2021-02-07;0;0;836;207
89;2021-02-08;17;23;853;230
89;2021-02-09;18;42;871;272
89;2021-02-10;22;25;893;297
89;2021-02-11;22;62;915;359
89;2021-02-12;39;52;954;411
89;2021-02-13;4;10;958;421
89;2021-02-14;2;2;960;423
89;2021-02-15;19;27;979;450
89;2021-02-16;3;45;982;495
89;2021-02-17;13;21;995;516
89;2021-02-18;9;29;1004;545
89;2021-02-19;13;59;1017;604
89;2021-02-20;1;4;1018;608
89;2021-02-21;0;0;1018;608
89;2021-02-22;11;32;1029;640
89;2021-02-23;5;16;1034;656
89;2021-02-24;23;36;1057;692
89;2021-02-25;101;26;1158;718
89;2021-02-26;87;22;1245;740
89;2021-02-27;66;3;1311;743
89;2021-02-28;1;0;1312;743
89;2021-03-01;71;9;1383;752
89;2021-03-02;106;14;1489;766
89;2021-03-03;80;14;1569;780
89;2021-03-04;90;16;1659;796
89;2021-03-05;114;42;1773;838
89;2021-03-06;143;3;1916;841
89;2021-03-07;48;3;1964;844
89;2021-03-08;47;12;2011;856
89;2021-03-09;102;9;2113;865
89;2021-03-10;98;15;2211;880
89;2021-03-11;129;15;2340;895
89;2021-03-12;199;26;2539;921
89;2021-03-13;126;1;2665;922
89;2021-03-14;0;0;2665;922
89;2021-03-15;66;13;2731;935
89;2021-03-16;66;5;2797;940
89;2021-03-17;49;5;2846;945
89;2021-03-18;57;6;2903;951
89;2021-03-19;123;9;3026;960
89;2021-03-20;147;0;3173;960
89;2021-03-21;24;0;3197;960
89;2021-03-22;110;9;3307;969
89;2021-03-23;200;13;3507;982
89;2021-03-24;214;12;3721;994
89;2021-03-25;248;12;3969;1006
89;2021-03-26;335;11;4304;1017
89;2021-03-27;237;2;4541;1019
89;2021-03-28;2;0;4543;1019
89;2021-03-29;124;31;4667;1050
89;2021-03-30;151;22;4818;1072
89;2021-03-31;242;18;5060;1090
89;2021-04-01;274;22;5334;1112
90;2020-12-28;0;0;0;0
90;2020-12-29;0;0;0;0
90;2020-12-30;0;0;0;0
90;2020-12-31;0;0;0;0
90;2021-01-01;0;0;0;0
90;2021-01-02;0;0;0;0
90;2021-01-03;0;0;0;0
90;2021-01-04;0;0;0;0
90;2021-01-05;0;0;0;0
90;2021-01-06;0;0;0;0
90;2021-01-07;0;0;0;0
90;2021-01-08;18;0;18;0
90;2021-01-09;3;0;21;0
90;2021-01-10;0;0;21;0
90;2021-01-11;24;0;45;0
90;2021-01-12;24;0;69;0
90;2021-01-13;38;0;107;0
90;2021-01-14;43;0;150;0
90;2021-01-15;46;0;196;0
90;2021-01-16;15;0;211;0
90;2021-01-17;0;0;211;0
90;2021-01-18;31;0;242;0
90;2021-01-19;22;0;264;0
90;2021-01-20;40;0;304;0
90;2021-01-21;25;0;329;0
90;2021-01-22;17;0;346;0
90;2021-01-23;4;0;350;0
90;2021-01-24;0;0;350;0
90;2021-01-25;18;0;368;0
90;2021-01-26;9;0;377;0
90;2021-01-27;4;0;381;0
90;2021-01-28;27;1;408;1
90;2021-01-29;23;16;431;17
90;2021-01-30;20;9;451;26
90;2021-01-31;20;0;471;26
90;2021-02-01;18;18;489;44
90;2021-02-02;16;17;505;61
90;2021-02-03;23;34;528;95
90;2021-02-04;15;29;543;124
90;2021-02-05;19;17;562;141
90;2021-02-06;7;9;569;150
90;2021-02-07;0;0;569;150
90;2021-02-08;8;13;577;163
90;2021-02-09;8;17;585;180
90;2021-02-10;9;15;594;195
90;2021-02-11;13;18;607;213
90;2021-02-12;6;20;613;233
90;2021-02-13;6;6;619;239
90;2021-02-14;0;0;619;239
90;2021-02-15;8;40;627;279
90;2021-02-16;8;27;635;306
90;2021-02-17;10;5;645;311
90;2021-02-18;8;9;653;320
90;2021-02-19;5;15;658;335
90;2021-02-20;1;2;659;337
90;2021-02-21;0;0;659;337
90;2021-02-22;6;12;665;349
90;2021-02-23;1;9;666;358
90;2021-02-24;11;12;677;370
90;2021-02-25;24;17;701;387
90;2021-02-26;46;30;747;417
90;2021-02-27;65;11;812;428
90;2021-02-28;2;19;814;447
90;2021-03-01;22;12;836;459
90;2021-03-02;41;18;877;477
90;2021-03-03;57;22;934;499
90;2021-03-04;48;15;982;514
90;2021-03-05;90;17;1072;531
90;2021-03-06;84;9;1156;540
90;2021-03-07;4;0;1160;540
90;2021-03-08;25;13;1185;553
90;2021-03-09;57;9;1242;562
90;2021-03-10;62;15;1304;577
90;2021-03-11;69;3;1373;580
90;2021-03-12;135;10;1508;590
90;2021-03-13;151;2;1659;592
90;2021-03-14;2;0;1661;592
90;2021-03-15;33;4;1694;596
90;2021-03-16;40;7;1734;603
90;2021-03-17;37;1;1771;604
90;2021-03-18;38;5;1809;609
90;2021-03-19;55;6;1864;615
90;2021-03-20;83;1;1947;616
90;2021-03-21;0;0;1947;616
90;2021-03-22;50;0;1997;616
90;2021-03-23;107;5;2104;621
90;2021-03-24;117;4;2221;625
90;2021-03-25;147;4;2368;629
90;2021-03-26;183;1;2551;630
90;2021-03-27;70;0;2621;630
90;2021-03-28;3;0;2624;630
90;2021-03-29;114;12;2738;642
90;2021-03-30;104;14;2842;656
90;2021-03-31;98;3;2940;659
90;2021-04-01;86;1;3026;660
91;2020-12-28;0;0;0;0
91;2020-12-29;0;0;0;0
91;2020-12-30;0;0;0;0
91;2020-12-31;0;0;0;0
91;2021-01-01;1;0;1;0
91;2021-01-02;0;0;1;0
91;2021-01-03;0;0;1;0
91;2021-01-04;0;0;1;0
91;2021-01-05;3;0;4;0
91;2021-01-06;22;0;26;0
91;2021-01-07;47;0;73;0
91;2021-01-08;41;0;114;0
91;2021-01-09;13;0;127;0
91;2021-01-10;0;0;127;0
91;2021-01-11;63;0;190;0
91;2021-01-12;114;0;304;0
91;2021-01-13;106;0;410;0
91;2021-01-14;96;0;506;0
91;2021-01-15;60;0;566;0
91;2021-01-16;56;1;622;1
91;2021-01-17;16;0;638;1
91;2021-01-18;76;0;714;1
91;2021-01-19;130;0;844;1
91;2021-01-20;151;0;995;1
91;2021-01-21;107;0;1102;1
91;2021-01-22;81;0;1183;1
91;2021-01-23;14;0;1197;1
91;2021-01-24;0;0;1197;1
91;2021-01-25;46;2;1243;3
91;2021-01-26;65;2;1308;5
91;2021-01-27;71;7;1379;12
91;2021-01-28;92;12;1471;24
91;2021-01-29;85;8;1556;32
91;2021-01-30;30;0;1586;32
91;2021-01-31;1;0;1587;32
91;2021-02-01;33;21;1620;53
91;2021-02-02;37;57;1657;110
91;2021-02-03;26;77;1683;187
91;2021-02-04;34;56;1717;243
91;2021-02-05;43;43;1760;286
91;2021-02-06;14;14;1774;300
91;2021-02-07;0;0;1774;300
91;2021-02-08;42;72;1816;372
91;2021-02-09;44;101;1860;473
91;2021-02-10;66;96;1926;569
91;2021-02-11;71;96;1997;665
91;2021-02-12;43;70;2040;735
91;2021-02-13;13;56;2053;791
91;2021-02-14;1;11;2054;802
91;2021-02-15;23;57;2077;859
91;2021-02-16;39;125;2116;984
91;2021-02-17;58;163;2174;1147
91;2021-02-18;67;101;2241;1248
91;2021-02-19;82;83;2323;1331
91;2021-02-20;14;19;2337;1350
91;2021-02-21;0;2;2337;1352
91;2021-02-22;13;33;2350;1385
91;2021-02-23;20;27;2370;1412
91;2021-02-24;37;31;2407;1443
91;2021-02-25;192;28;2599;1471
91;2021-02-26;313;35;2912;1506
91;2021-02-27;186;15;3098;1521
91;2021-02-28;14;1;3112;1522
91;2021-03-01;139;39;3251;1561
91;2021-03-02;252;49;3503;1610
91;2021-03-03;280;50;3783;1660
91;2021-03-04;453;59;4236;1719
91;2021-03-05;577;47;4813;1766
91;2021-03-06;825;13;5638;1779
91;2021-03-07;271;1;5909;1780
91;2021-03-08;163;42;6072;1822
91;2021-03-09;391;30;6463;1852
91;2021-03-10;320;49;6783;1901
91;2021-03-11;601;64;7384;1965
91;2021-03-12;744;56;8128;2021
91;2021-03-13;790;7;8918;2028
91;2021-03-14;32;1;8950;2029
91;2021-03-15;313;8;9263;2037
91;2021-03-16;224;16;9487;2053
91;2021-03-17;145;17;9632;2070
91;2021-03-18;214;17;9846;2087
91;2021-03-19;535;12;10381;2099
91;2021-03-20;617;2;10998;2101
91;2021-03-21;21;0;11019;2101
91;2021-03-22;376;23;11395;2124
91;2021-03-23;619;29;12014;2153
91;2021-03-24;593;22;12607;2175
91;2021-03-25;816;19;13423;2194
91;2021-03-26;973;25;14396;2219
91;2021-03-27;769;8;15165;2227
91;2021-03-28;45;4;15210;2231
91;2021-03-29;446;61;15656;2292
91;2021-03-30;632;60;16288;2352
91;2021-03-31;475;52;16763;2404
91;2021-04-01;468;62;17231;2466
92;2020-12-28;0;0;0;0
92;2020-12-29;1;0;1;0
92;2020-12-30;3;0;4;0
92;2020-12-31;0;0;4;0
92;2021-01-01;2;0;6;0
92;2021-01-02;0;0;6;0
92;2021-01-03;0;0;6;0
92;2021-01-04;6;0;12;0
92;2021-01-05;17;0;29;0
92;2021-01-06;34;0;63;0
92;2021-01-07;71;0;134;0
92;2021-01-08;79;0;213;0
92;2021-01-09;9;0;222;0
92;2021-01-10;5;0;227;0
92;2021-01-11;80;0;307;0
92;2021-01-12;126;0;433;0
92;2021-01-13;147;0;580;0
92;2021-01-14;121;0;701;0
92;2021-01-15;94;0;795;0
92;2021-01-16;23;0;818;0
92;2021-01-17;0;0;818;0
92;2021-01-18;82;0;900;0
92;2021-01-19;76;1;976;1
92;2021-01-20;114;0;1090;1
92;2021-01-21;177;0;1267;1
92;2021-01-22;158;3;1425;4
92;2021-01-23;15;0;1440;4
92;2021-01-24;2;0;1442;4
92;2021-01-25;38;2;1480;6
92;2021-01-26;42;0;1522;6
92;2021-01-27;113;7;1635;13
92;2021-01-28;190;30;1825;43
92;2021-01-29;153;23;1978;66
92;2021-01-30;28;2;2006;68
92;2021-01-31;0;0;2006;68
92;2021-02-01;39;41;2045;109
92;2021-02-02;43;41;2088;150
92;2021-02-03;26;58;2114;208
92;2021-02-04;46;66;2160;274
92;2021-02-05;55;50;2215;324
92;2021-02-06;4;2;2219;326
92;2021-02-07;0;1;2219;327
92;2021-02-08;18;64;2237;391
92;2021-02-09;64;127;2301;518
92;2021-02-10;65;135;2366;653
92;2021-02-11;61;172;2427;825
92;2021-02-12;86;111;2513;936
92;2021-02-13;6;11;2519;947
92;2021-02-14;0;0;2519;947
92;2021-02-15;37;79;2556;1026
92;2021-02-16;47;106;2603;1132
92;2021-02-17;39;117;2642;1249
92;2021-02-18;111;197;2753;1446
92;2021-02-19;118;147;2871;1593
92;2021-02-20;9;13;2880;1606
92;2021-02-21;2;1;2882;1607
92;2021-02-22;35;67;2917;1674
92;2021-02-23;39;66;2956;1740
92;2021-02-24;42;65;2998;1805
92;2021-02-25;192;84;3190;1889
92;2021-02-26;343;72;3533;1961
92;2021-02-27;189;6;3722;1967
92;2021-02-28;20;0;3742;1967
92;2021-03-01;136;45;3878;2012
92;2021-03-02;287;53;4165;2065
92;2021-03-03;412;36;4577;2101
92;2021-03-04;677;77;5254;2178
92;2021-03-05;928;62;6182;2240
92;2021-03-06;699;5;6881;2245
92;2021-03-07;184;0;7065;2245
92;2021-03-08;345;28;7410;2273
92;2021-03-09;523;39;7933;2312
92;2021-03-10;527;36;8460;2348
92;2021-03-11;721;80;9181;2428
92;2021-03-12;1136;84;10317;2512
92;2021-03-13;844;2;11161;2514
92;2021-03-14;190;2;11351;2516
92;2021-03-15;457;16;11808;2532
92;2021-03-16;279;16;12087;2548
92;2021-03-17;284;7;12371;2555
92;2021-03-18;347;21;12718;2576
92;2021-03-19;667;31;13385;2607
92;2021-03-20;384;1;13769;2608
92;2021-03-21;34;0;13803;2608
92;2021-03-22;507;25;14310;2633
92;2021-03-23;907;33;15217;2666
92;2021-03-24;900;11;16117;2677
92;2021-03-25;1216;29;17333;2706
92;2021-03-26;1182;42;18515;2748
92;2021-03-27;433;40;18948;2788
92;2021-03-28;54;1;19002;2789
92;2021-03-29;637;32;19639;2821
92;2021-03-30;792;57;20431;2878
92;2021-03-31;717;145;21148;3023
92;2021-04-01;751;168;21899;3191
93;2020-12-28;0;0;0;0
93;2020-12-29;0;0;0;0
93;2020-12-30;3;0;3;0
93;2020-12-31;0;0;3;0
93;2021-01-01;0;0;3;0
93;2021-01-02;0;0;3;0
93;2021-01-03;0;0;3;0
93;2021-01-04;0;0;3;0
93;2021-01-05;9;0;12;0
93;2021-01-06;36;0;48;0
93;2021-01-07;33;0;81;0
93;2021-01-08;87;0;168;0
93;2021-01-09;1;0;169;0
93;2021-01-10;0;0;169;0
93;2021-01-11;59;0;228;0
93;2021-01-12;102;0;330;0
93;2021-01-13;114;0;444;0
93;2021-01-14;96;0;540;0
93;2021-01-15;78;0;618;0
93;2021-01-16;15;1;633;1
93;2021-01-17;1;0;634;1
93;2021-01-18;74;0;708;1
93;2021-01-19;131;0;839;1
93;2021-01-20;110;0;949;1
93;2021-01-21;126;0;1075;1
93;2021-01-22;145;0;1220;1
93;2021-01-23;40;0;1260;1
93;2021-01-24;0;0;1260;1
93;2021-01-25;101;0;1361;1
93;2021-01-26;88;9;1449;10
93;2021-01-27;122;11;1571;21
93;2021-01-28;146;27;1717;48
93;2021-01-29;87;28;1804;76
93;2021-01-30;51;3;1855;79
93;2021-01-31;0;0;1855;79
93;2021-02-01;79;44;1934;123
93;2021-02-02;107;60;2041;183
93;2021-02-03;128;64;2169;247
93;2021-02-04;71;92;2240;339
93;2021-02-05;46;83;2286;422
93;2021-02-06;42;7;2328;429
93;2021-02-07;0;0;2328;429
93;2021-02-08;69;53;2397;482
93;2021-02-09;53;74;2450;556
93;2021-02-10;46;94;2496;650
93;2021-02-11;104;65;2600;715
93;2021-02-12;78;75;2678;790
93;2021-02-13;35;24;2713;814
93;2021-02-14;1;0;2714;814
93;2021-02-15;25;77;2739;891
93;2021-02-16;36;107;2775;998
93;2021-02-17;34;133;2809;1131
93;2021-02-18;93;110;2902;1241
93;2021-02-19;71;116;2973;1357
93;2021-02-20;40;39;3013;1396
93;2021-02-21;0;1;3013;1397
93;2021-02-22;45;75;3058;1472
93;2021-02-23;29;69;3087;1541
93;2021-02-24;87;84;3174;1625
93;2021-02-25;171;70;3345;1695
93;2021-02-26;241;50;3586;1745
93;2021-02-27;185;36;3771;1781
93;2021-02-28;36;1;3807;1782
93;2021-03-01;170;57;3977;1839
93;2021-03-02;248;102;4225;1941
93;2021-03-03;276;103;4501;2044
93;2021-03-04;486;79;4987;2123
93;2021-03-05;671;49;5658;2172
93;2021-03-06;754;29;6412;2201
93;2021-03-07;394;0;6806;2201
93;2021-03-08;249;53;7055;2254
93;2021-03-09;464;56;7519;2310
93;2021-03-10;422;63;7941;2373
93;2021-03-11;523;87;8464;2460
93;2021-03-12;710;77;9174;2537
93;2021-03-13;705;39;9879;2576
93;2021-03-14;128;0;10007;2576
93;2021-03-15;492;25;10499;2601
93;2021-03-16;405;41;10904;2642
93;2021-03-17;334;31;11238;2673
93;2021-03-18;482;27;11720;2700
93;2021-03-19;566;37;12286;2737
93;2021-03-20;576;9;12862;2746
93;2021-03-21;142;0;13004;2746
93;2021-03-22;612;23;13616;2769
93;2021-03-23;801;27;14417;2796
93;2021-03-24;798;32;15215;2828
93;2021-03-25;1029;32;16244;2860
93;2021-03-26;979;34;17223;2894
93;2021-03-27;769;10;17992;2904
93;2021-03-28;74;1;18066;2905
93;2021-03-29;560;32;18626;2937
93;2021-03-30;744;58;19370;2995
93;2021-03-31;601;67;19971;3062
93;2021-04-01;589;214;20560;3276
94;2020-12-28;1;0;1;0
94;2020-12-29;0;0;1;0
94;2020-12-30;0;0;1;0
94;2020-12-31;0;0;1;0
94;2021-01-01;0;0;1;0
94;2021-01-02;0;0;1;0
94;2021-01-03;0;0;1;0
94;2021-01-04;2;0;3;0
94;2021-01-05;14;0;17;0
94;2021-01-06;31;0;48;0
94;2021-01-07;56;0;104;0
94;2021-01-08;96;0;200;0
94;2021-01-09;1;0;201;0
94;2021-01-10;1;0;202;0
94;2021-01-11;117;0;319;0
94;2021-01-12;125;0;444;0
94;2021-01-13;154;0;598;0
94;2021-01-14;192;0;790;0
94;2021-01-15;146;0;936;0
94;2021-01-16;23;0;959;0
94;2021-01-17;10;0;969;0
94;2021-01-18;125;0;1094;0
94;2021-01-19;164;0;1258;0
94;2021-01-20;147;0;1405;0
94;2021-01-21;175;0;1580;0
94;2021-01-22;176;0;1756;0
94;2021-01-23;30;0;1786;0
94;2021-01-24;14;0;1800;0
94;2021-01-25;102;2;1902;2
94;2021-01-26;99;1;2001;3
94;2021-01-27;99;1;2100;4
94;2021-01-28;106;13;2206;17
94;2021-01-29;86;13;2292;30
